rank,year,chart,artist,featured_artist,title,track_title,line,lyric
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,1,I wish I found some better sounds no one's ever heard
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,2,I wish I had a better voice that sang some better words
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,3,I wish I found some chords in an order that is new
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,4,I wish I didn't have to rhyme every time I sang
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,5,"I was told, when I get older, all my fears would shrink"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,6,"But now I'm insecure, an' I care what people think"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,7,My name's Blurryface and I care what you think
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,8,My name's Blurryface and I care what you think
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,9,Wish we could turn back time to the good old days
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,10,"When our momma sang us to sleep, but now we're stressed out"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,11,(Oh) Wish we could turn back time (Oh) to the good old days (Oh)
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,12,"When our momma sang us to sleep, but now we're stressed out"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,13,We're stressed out
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,14,Sometimes a certain smell will take me back to when I was young
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,15,How come I'm never able to identify where it's comin' from?
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,16,"I'd make a candle out of it, if I ever found it"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,17,"Try to sell it, never sell out of it, I'd probably only sell one"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,18,"It'd be to my brother, 'cause we have the same nose"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,19,"Same clothes, homegrown, a stone's throw from a creek we used to roam"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,20,But it would remind us of when nothing really mattered
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,21,"Out of student loans and treehouse homes, we all would take the latter"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,22,My-my name's Blurryface and I care what you think
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,23,My name's Blurryface and I care what you think
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,24,Wish we could turn back time to the good old days
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,25,"When our momma sang us to sleep, but now we're stressed out"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,26,(Oh) Wish we could turn back time (Oh) to the good old days (Oh)
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,27,"When our momma sang us to sleep, but now we're stressed out"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,28,"We used to play pretend, give each other different names"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,29,We would build a rocket ship an' then we'd fly it far away
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,30,"Used to dream of outer space, but now they're laughin' at our face"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,31,"Sayin', ""Wake up, you need to make money!,"" yeah"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,32,"We used to play pretend, give each other different names"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,33,We would build a rocket ship an' then we'd fly it far away
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,34,"Used to dream of outer space, but now they're laughin' at our face"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,35,"Sayin', ""Wake up, you need to make money!,"" yeah"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,36,Wish we could turn back time to the good old days
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,37,"When our momma sang us to sleep, but now we're stressed out"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,38,(Oh) Wish we could turn back time (Oh) to the good old days (Oh)
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,39,"When our momma sang us to sleep, but now we're stressed out"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,40,"We used to play pretend, used to play pretend, bunny"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,41,"We used to play pretend, wake up, you need the money"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,42,"Used to play pretend, used to play pretend, bunny"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,43,"We used to play pretend, wake up, you need the money"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,44,"Used to play pretend, give each other different names"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,45,We would build a rocket ship an' then we'd fly it far away
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,46,"Used to dream of outer space, but now they're laughin' at our face"
1,2016,Rock Songs,twenty one pilots,NA,Stressed Out,Stressed Out,47,"Sayin', ""Wake up, you need to make money!,"" yeah"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,1,I just wanna stay in the sun where I find
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,2,I know it's hard sometimes
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,3,Pieces of peace in the sun's peace of mind
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,4,I know it's hard sometimes
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,5,"Yeah, I think about the end just way too much"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,6,But it's fun to fantasize
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,7,On my enemies I wouldn't wish who I was
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,8,"But it's fun to fantasize (Size, size)"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,9,"Oh-woah-woah, oh-woah-woah, I'm fallin'"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,10,"So I'm takin' my time on my ride, oh-woah-woah, I'm fallin'"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,11,So I'm takin' my time on my ride
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,12,Takin' my time on my ride
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,13,"""I'd die for you,"" that's easy to say"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,14,We have a list of people that we would take
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,15,"A bullet for them, a bullet for you"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,16,A bullet for everybody in this room
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,17,But I don't seem to see many bullets comin' through
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,18,See many bullets comin' through
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,19,"Metaphorically, I'm the man"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,20,"But literally, I don't know what I'd do""I'd live for you,"" an' that's hard to do"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,21,Even harder to say when you know it's not true
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,22,Even harder to write when you know that tonight
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,23,There were people back home who tried talkin' to you
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,24,But then you ignore them still
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,25,All these questions they're for real
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,26,Like who would you live for? Who would you die for?
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,27,And would you ever kill?
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,28,"Oh-woah-woah, oh-woah-woah, I'm fallin'"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,29,"So I'm takin' my time on my ride, oh-woah-woah, I'm fallin'"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,30,So I'm takin' my time on my ride
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,31,Takin' my time on my ride
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,32,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,33,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,34,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,35,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,36,Help me
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,37,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,38,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,39,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,40,Help me
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,41,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,42,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,43,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,44,"Oh-woah-woah, oh-woah-woah, I'm fallin'"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,45,"So I'm takin' my time on my ride, oh-woah-woah, I'm fallin'"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,46,So I'm takin' my time
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,47,"Takin' my time on my ride, woah-oh-oh (Wuh, yeah)"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,48,"Oh-woah-woah, oh-woah-woah, I'm fallin'"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,49,"So I'm takin' my time on my ride, oh-woah-woah, I'm fallin'"
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,50,So I'm takin' my time on my
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,51,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,52,Help me
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,53,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,54,Help me
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,55,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,56,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,57,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,58,Help me
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,59,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,60,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,61,I've been thinkin' too much
2,2016,Rock Songs,twenty one pilots,NA,Ride,Ride,62,Help me
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,1,"All my friends are heathens, take it slow (in the city, boy, in the city)"
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,2,Wait for them to ask you who you know
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,3,Please don't make any sudden moves
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,4,You don't know the half of the abuse
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,5,"All my friends are heathens, take it slow"
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,6,Wait for them to ask you who you know
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,7,Please don't make any sudden moves
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,8,You don't know the half of the abuse
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,9,Welcome to the room of people
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,10,Who have rooms of people that they loved one day
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,11,Stocked away
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,12,Just because we check the guns at the door
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,13,Doesn't mean our brains will change from hand grenades
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,14,You're lovin' on the psychopath sitting next to you
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,15,You're lovin' on the murderer sitting next to you
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,16,"You'll think, ""How'd I get here, sitting next to you?""But after all I've said, please don't forget"
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,17,"All my friends are heathens, take it slow"
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,18,Wait for them to ask you who you know
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,19,Please don't make any sudden moves
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,20,You don't know the half of the abuse
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,21,We don't deal with outsiders very well
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,22,They say newcomers have a certain smell
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,23,"You have trust issues, not to mention"
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,24,They say they can smell your intentions
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,25,You're lovin' on the freakshow sitting next to you
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,26,You'll have some weird people sitting next to you
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,27,"You'll think ""How did I get here, sitting next to you?""But after all I've said, please don't forget(Watch it, watch it)"
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,28,"All my friends are heathens, take it slow (in the city, boy, in the city)"
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,29,Wait for them to ask you who you know
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,30,Please don't make any sudden moves
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,31,You don't know the half of the abuse
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,32,"All my friends are heathens, take it slow (watch it)"
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,33,Wait for them to ask you who you know (watch it)
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,34,"Please all my friends are heathens, take it slow (watch it)"
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,35,Wait for them to ask you who you know
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,36,Why'd you come? You knew you should have stayed (it's blasphemy)
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,37,I tried to warn you just to stay away (wouldn't listen to me)
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,38,And now they're outside ready to bust (to bust) (and guess what)
3,2016,Rock Songs,twenty one pilots,NA,Heathens,Heathens,39,It looks like you might be one of us
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,1,From walking home and talking loads
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,2,To seeing shows in evening clothes with you
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,3,From nervous touch and getting drunk
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,4,To staying up and waking up with you
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,5,Now we're sleeping near the edge
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,6,Holding something we don't need
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,7,All this delusion in our heads
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,8,Is gonna bring us to our knees
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,9,"So, come on, let it go, just let it be"
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,10,"Why don't you be you, and I'll be me?"
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,11,"Everything that's broke, leave it to the breeze"
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,12,"Why don't you be you, and I'll be me?"
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,13,And I'll be me
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,14,From throwing clothes across the floor
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,15,To teeth and claws and slamming doors at you
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,16,If this is all we're living for
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,17,"Why are we doing it, doing it, doing it anymore?"
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,18,I used to recognize myself
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,19,It's funny how reflections change
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,20,When we're becoming something else
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,21,I think it's time to walk away
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,22,"So, come on, let it go, just let it be"
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,23,"Why don't you be you, and I'll be me?"
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,24,"Everything that's broke, leave it to the breeze"
4,2016,Rock Songs,James Bay,NA,Let It Go,Let It Go,25,"Why don't you be you, and I'll be me?"
